group,method,display_method,scope,comparable,query_id,category,category_label,split,MRR@10,Hit@1,Hit@5,Hit@10,Recall@10,nDCG@10,gold_count,retrieved_gold_count
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_150,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_151,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_152,4,Single-Hop,dev,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_153,4,Single-Hop,dev,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_154,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_155,4,Single-Hop,dev,0.2,0.0,1.0,1.0,1.0,0.38685280723454163,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_156,4,Single-Hop,dev,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_157,4,Single-Hop,dev,0.16666666666666666,0.0,0.0,1.0,1.0,0.3562071871080222,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_158,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_159,4,Single-Hop,dev,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_160,4,Single-Hop,dev,0.14285714285714285,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_161,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_162,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_163,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_164,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_165,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_166,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_167,4,Single-Hop,dev,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_168,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_169,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_170,4,Single-Hop,dev,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_171,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_172,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_173,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_174,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_175,4,Single-Hop,dev,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_176,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_177,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_178,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_179,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_180,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_181,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_182,4,Single-Hop,dev,0.2,0.0,1.0,1.0,1.0,0.38685280723454163,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_183,4,Single-Hop,dev,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_184,4,Single-Hop,dev,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_185,4,Single-Hop,dev,0.14285714285714285,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_186,4,Single-Hop,dev,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_187,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_188,4,Single-Hop,dev,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_189,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-48_qa_190,4,Single-Hop,dev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_0,1,Multi-Hop,test,0.5,0.0,1.0,1.0,0.8,0.5939193190346003,5.0,4.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_1,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_2,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.6666666666666666,0.6364391809889587,3.0,2.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_3,1,Multi-Hop,test,1.0,1.0,1.0,1.0,1.0,0.9197207891481876,2.0,2.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_4,2,Temporal,test,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_5,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_6,1,Multi-Hop,test,0.3333333333333333,0.0,1.0,1.0,0.5,0.3065735963827292,2.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_7,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.3,0.43231813227099475,10.0,3.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_8,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.75,0.6310473491188939,4.0,3.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_9,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_10,3,Open-Domain,test,0.2,0.0,1.0,1.0,0.25,0.15101961822780524,4.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_11,1,Multi-Hop,test,0.5,0.0,1.0,1.0,0.15789473684210525,0.28762634971412726,19.0,3.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_12,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_13,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_14,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.5,0.5855700749881525,4.0,2.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_15,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_16,1,Multi-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_17,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_18,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_19,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_20,3,Open-Domain,test,0.25,0.0,1.0,1.0,0.11764705882352941,0.16421958630632802,17.0,2.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_21,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.3333333333333333,0.46927872602275644,3.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_22,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_23,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_24,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_25,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_26,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.3333333333333333,0.46927872602275644,3.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_27,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_28,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_29,1,Multi-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_30,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_31,3,Open-Domain,test,0.5,0.0,1.0,1.0,0.6666666666666666,0.49818925746641285,3.0,2.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_32,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_33,1,Multi-Hop,test,0.5,0.0,1.0,1.0,1.0,0.6934264036172708,2.0,2.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_34,1,Multi-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_35,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_36,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_37,1,Multi-Hop,test,0.3333333333333333,0.0,1.0,1.0,0.14285714285714285,0.13743816645714543,7.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_38,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_39,2,Temporal,test,0.5,0.0,1.0,1.0,1.0,0.6934264036172708,2.0,2.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_40,2,Temporal,test,0.2,0.0,1.0,1.0,1.0,0.38685280723454163,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_41,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_42,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.5,0.6366824387328317,4.0,2.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_43,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_44,1,Multi-Hop,test,0.5,0.0,1.0,1.0,0.2,0.21398626473452756,5.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_45,2,Temporal,test,0.1111111111111111,0.0,0.0,1.0,0.3333333333333333,0.14126697285982898,3.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_46,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_47,2,Temporal,test,1.0,1.0,1.0,1.0,0.6666666666666666,0.7653606369886217,3.0,2.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_48,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.5,0.5078961547485289,4.0,2.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_49,1,Multi-Hop,test,0.125,0.0,0.0,1.0,0.16666666666666666,0.09546043308946733,6.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_50,1,Multi-Hop,test,0.3333333333333333,0.0,1.0,1.0,0.125,0.12647135138382856,8.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_51,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_52,2,Temporal,test,0.2,0.0,1.0,1.0,0.3333333333333333,0.18154179253735267,3.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_53,2,Temporal,test,0.3333333333333333,0.0,1.0,1.0,1.0,0.5847876649948583,3.0,3.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_54,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_55,1,Multi-Hop,test,0.3333333333333333,0.0,1.0,1.0,0.5,0.3065735963827292,2.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_56,1,Multi-Hop,test,0.5,0.0,1.0,1.0,0.5,0.38685280723454163,2.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_57,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_58,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_59,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_60,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_61,2,Temporal,test,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_62,1,Multi-Hop,test,0.3333333333333333,0.0,1.0,1.0,0.75,0.46437288783752695,4.0,3.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_63,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_64,1,Multi-Hop,test,0.3333333333333333,0.0,1.0,1.0,0.75,0.4428328130831785,4.0,3.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_65,3,Open-Domain,test,1.0,1.0,1.0,1.0,0.6666666666666666,0.6508205185601091,3.0,2.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_66,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_67,2,Temporal,test,0.14285714285714285,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_68,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_69,1,Multi-Hop,test,0.5,0.0,1.0,1.0,0.5,0.38685280723454163,2.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_70,2,Temporal,test,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_71,3,Open-Domain,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_72,1,Multi-Hop,test,0.1111111111111111,0.0,0.0,1.0,0.5,0.18457569677956817,2.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_73,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_74,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_75,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_76,2,Temporal,test,0.5,0.0,1.0,1.0,0.5,0.38685280723454163,2.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_77,1,Multi-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_78,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.8,0.830419897363192,5.0,4.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_79,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_80,2,Temporal,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_81,1,Multi-Hop,test,1.0,1.0,1.0,1.0,0.45454545454545453,0.5631102580041939,11.0,5.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_82,1,Multi-Hop,test,0.5,0.0,1.0,1.0,0.5,0.4592846660663049,6.0,3.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_83,4,Single-Hop,test,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_84,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_85,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_86,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_87,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_88,4,Single-Hop,test,0.25,0.0,1.0,1.0,1.0,0.43067655807339306,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_89,4,Single-Hop,test,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_90,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_91,4,Single-Hop,test,0.1,0.0,0.0,1.0,1.0,0.2890648263178879,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_92,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_93,4,Single-Hop,test,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_94,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_95,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_96,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_97,4,Single-Hop,test,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_98,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_99,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_100,4,Single-Hop,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_101,4,Single-Hop,test,0.5,0.0,1.0,1.0,1.0,0.6309297535714575,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_102,4,Single-Hop,test,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_103,4,Single-Hop,test,0.2,0.0,1.0,1.0,1.0,0.38685280723454163,1.0,1.0
KG / Structured Retrieval Baselines,RRF_compact,RRF_compact,sample-scoped,True,conv-49_qa_104,4,Single-Hop,test,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
